0,0.0138979
1,0.066938
2,0.0658336
3,0.045346
4,0.0440805
5,0.049886
6,0.044604
7,0.0440478
8,0.0498433
9,0.042377
10,0.0440326
11,0.0666202
12,0.0705563
13,0.0660846
14,0.0695386
15,0.0709952
16,0.0713793
17,0.0759992
18,0.0689295
19,0.247703
20,0.0555003
21,0.050367
22,0.0427196
23,0.0484377
24,0.0450657
25,0.0480203
26,0.0433117
27,0.0450256
28,0.0450824
29,0.0582233
30,0.0731581
31,0.0728328
32,0.0749127
33,0.0708128
34,0.0664642
35,0.0510622
36,0.0444804
37,0.0455515
38,0.0450262
39,0.0526118
40,0.0408735
41,0.0409061
42,0.0426116
43,0.0408981
44,0.0433035
45,0.0433168
46,0.0403285
47,0.0728011
48,0.0702524
49,0.0539834
50,0.0707614
51,0.0915427
52,0.0798097
53,0.0807556
54,0.085622
55,0.0822329
56,0.0746854
57,0.079846
58,0.0738559
59,0.0713179
60,0.0703073
61,0.0607589
62,0.0510694
63,0.0438927
64,0.0495681
65,0.0558907
66,0.0433157
67,0.0468201
68,0.0541913
69,0.0506496
70,0.0433022
71,0.0461252
72,0.0433436
73,0.0439246
74,0.0468402
75,0.0560595
76,0.0536332
77,0.0506988
78,0.0508574
79,0.0438972
80,0.0477924
81,0.0507449
82,0.0529513
83,0.0439214
84,0.0439002
85,0.0477611
86,0.0478524
87,0.0438916
88,0.0526419
89,0.0776826
90,0.0703505
91,0.0551821
92,0.0438614
93,0.0533164
94,0.0438507
95,0.045646
96,0.0468315
97,0.0455801
98,0.0468055
99,0.053487
100,0.0460385
101,0.0438861
102,0.045436
103,0.0466804
104,0.0438568
105,0.0454405
106,0.0438955
107,0.0477184
108,0.053339
109,0.0477671
110,0.0533343
111,0.0454844
112,0.0438801
113,0.0477292
114,0.0533581
115,0.045442
116,0.0438818
117,0.0477048
118,0.0533504
119,0.0478001
120,0.0533574
121,0.0477301
122,0.0533506
123,0.0477076
124,0.0533408
125,0.0477039
126,0.0533089
127,0.0477086
128,0.0533308
129,0.0476773
130,0.0533404
131,0.0476925
132,0.053286
133,0.0454309
134,0.0533348
135,0.0496303
136,0.0425835
137,0.0403299
138,0.0409224
139,0.04552
140,0.0532982
141,0.0468454
142,0.0795329
143,0.0712952
144,0.0661343
145,0.0608198
146,0.0444501
147,0.0445078
148,0.0445765
149,0.0445721
150,0.0445952
151,0.0445877
152,0.0446103
153,0.0440309
154,0.0445658
155,0.0439908
156,0.0537664
157,0.0462427
158,0.0535658
159,0.0528968
160,0.0536082
161,0.0541498
162,0.0535832
163,0.052316
164,0.0535648
165,0.0456582
166,0.0496242
167,0.0535604
168,0.0468061
169,0.0467891
170,0.0535802
171,0.0473995
172,0.0541765
173,0.0456316
174,0.043412
175,0.0432961
176,0.0532795
177,0.0541532
178,0.0531787
179,0.0450146
180,0.045008
181,0.0450207
182,0.0450341
183,0.0450253
184,0.045012
185,0.0450181
186,0.0449985
187,0.0450406
188,0.0450715
189,0.0506358
190,0.0541528
191,0.0541398
192,0.0483345
193,0.0432619
194,0.0467602
195,0.0477763
196,0.0439077
197,0.0686833
198,0.0708647
199,0.0544711
200,0.043872
201,0.043852
202,0.0496753
203,0.0455059
204,0.0496303
205,0.0409037
206,0.0496584
207,0.043873
208,0.0496334
209,0.0432509
210,0.0438664
211,0.0496586
212,0.0455328
213,0.0496405
214,0.0544969
215,0.0880096
216,0.0671396
217,0.0787328
218,0.0773219
219,0.0737487
220,0.0761392
221,0.0870506
222,0.0750895
223,0.0845954
224,0.206133
225,0.070554
226,0.205359
227,0.199346
228,0.216421
229,0.0679104
230,0.0591221
231,0.0542517
232,0.0409731
233,0.0509083
234,0.0403116
235,0.0451474
236,0.0477723
237,0.0438683
238,0.073366
239,0.0689874
240,0.0583674
241,0.0449878
242,0.0535718
243,0.0444294
244,0.049844
245,0.0574398
246,0.0532757
247,0.0444457
248,0.0444204
249,0.044411
250,0.0444193
251,0.0444194
252,0.0439908
253,0.053616
254,0.0453991
255,0.053572
256,0.0541239
257,0.0535354
258,0.0482471
259,0.0467799
260,0.0483746
261,0.0432463
262,0.0483426
263,0.0467814
264,0.043832
265,0.0432637
266,0.0541214
267,0.0531296
268,0.0506029
269,0.0506207
270,0.0531489
271,0.0506053
272,0.0467111
273,0.0532168
274,0.0467828
275,0.0482803
276,0.0444108
277,0.0396146
278,0.0554219
279,0.0444441
280,0.0541328
281,0.0473596
282,0.0541121
283,0.0438629
284,0.0586465
285,0.0715281
286,0.0649656
287,0.0583455
288,0.0438555
289,0.0496102
290,0.0408934
291,0.0496556
292,0.0425718
293,0.0496307
294,0.042583
295,0.0689284
296,0.0748787
297,0.0783252
298,0.075675
299,0.074314
300,0.0814279
301,0.0802377
302,0.0658005
303,0.106495
304,0.0723072
305,0.055123
306,0.0576866
307,0.0477728
308,0.0449864
309,0.0449763
310,0.0473399
311,0.0483589
312,0.0443938
313,0.0538577
314,0.0581314
315,0.074016
316,0.0704468
317,0.0698521
318,0.0687589
319,0.059244
320,0.0625908
321,0.0380301
322,0.0461921
323,0.0455036
324,0.0408515
325,0.0408598
326,0.0432091
327,0.0408661
328,0.0432142
329,0.0522674
330,0.043218
331,0.0402858
332,0.0762646
333,0.0741145
334,0.0573428
335,0.074179
336,0.0922504
337,0.0829844
338,0.0979134
339,0.0762235
340,0.075137
341,0.0772021
342,0.080466
343,0.0790974
344,0.0717513
345,0.174535
346,0.204638
347,0.202749
348,0.0709356
349,0.0609221
350,0.051025
351,0.0439322
352,0.053599
353,0.0468338
354,0.0506605
355,0.0506504
356,0.0432789
357,0.0432751
358,0.0471616
359,0.0541954
360,0.0506911
361,0.0506897
362,0.0467079
363,0.0506844
364,0.0529914
365,0.0484066
366,0.0460177
367,0.0506577
368,0.0541839
369,0.0483904
370,0.0484176
371,0.0468457
372,0.043886
373,0.0754592
374,0.069186
375,0.0690219
376,0.0583797
377,0.0438698
378,0.0454223
379,0.0467473
380,0.0454199
381,0.0466826
382,0.0454744
383,0.0466867
384,0.0438303
385,0.0438747
386,0.0438331
387,0.0454499
388,0.0466549
389,0.0483725
390,0.0454172
391,0.0432631
392,0.0454214
393,0.0532696
394,0.0454542
395,0.0438507
396,0.047672
397,0.0438676
398,0.0476856
399,0.0438692
400,0.0483617
401,0.0440486
402,0.0480146
403,0.043899
404,0.0477105
405,0.0439362
406,0.0477089
407,0.0438788
408,0.0541739
409,0.0454605
410,0.0444466
411,0.0432654
412,0.0541797
413,0.0454229
414,0.0444241
415,0.043293
416,0.0477042
417,0.0533063
418,0.0476746
419,0.0444586
420,0.0468451
421,0.0477703
422,0.0458337
423,0.0477693
424,0.045476
425,0.0454269
426,0.0472855
427,0.0472864
428,0.0784699
429,0.0693982
430,0.066129
431,0.0622199
432,0.0450576
433,0.0438938
434,0.0444462
435,0.043864
436,0.0444585
437,0.0439246
438,0.0444582
439,0.0438719
440,0.0541818
441,0.0439605
442,0.0438694
443,0.0438786
444,0.0438956
445,0.0515004
446,0.0438684
447,0.0536318
448,0.048869
449,0.0536213
450,0.0462488
451,0.0468428
452,0.0536296
453,0.0462757
454,0.0438566
455,0.053599
456,0.0454803
457,0.0529291
458,0.0524878
459,0.0524971
460,0.0538386
461,0.0433526
462,0.0541666
463,0.0456327
464,0.046543
465,0.0531772
466,0.0450078
467,0.0450204
468,0.0450543
469,0.0450122
470,0.0449914
471,0.0449918
472,0.045005
473,0.0450041
474,0.0450242
475,0.0450076
476,0.0506249
477,0.0541329
478,0.0437136
479,0.0476613
480,0.047799
481,0.0478713
482,0.0438664
483,0.0686566
484,0.0708444
485,0.0544664
486,0.0438461
487,0.0438653
488,0.0496435
489,0.0455397
490,0.0496524
491,0.0409469
492,0.0496397
493,0.0438535
494,0.0496613
495,0.0432765
496,0.0438868
497,0.0496404
498,0.0449701
499,0.049634
500,0.0623858
501,0.0843198
502,0.0940003
503,0.0645711
504,0.0757448
505,0.0779359
506,0.0745407
507,0.0939354
508,0.0776179
509,0.0855045
510,0.0729912
511,0.191651
512,0.197111
513,0.178729
514,0.192795
515,0.0674696
