0,0.0159978
1,0.069141
2,0.0666755
3,0.0451158
4,0.0438384
5,0.0496364
6,0.0443272
7,0.0438401
8,0.0496408
9,0.0415969
10,0.043799
11,0.0663513
12,0.0701791
13,0.0657644
14,0.0691128
15,0.0675467
16,0.0779691
17,0.0789418
18,0.0700124
19,0.111834
20,0.0550157
21,0.0514929
22,0.04379
23,0.0482061
24,0.0449052
25,0.0474047
26,0.0447752
27,0.0480354
28,0.0447279
29,0.0578345
30,0.070311
31,0.0721991
32,0.0737217
33,0.0702549
34,0.0660329
35,0.0507481
36,0.0452939
37,0.0464895
38,0.0459523
39,0.0435979
40,0.0532394
41,0.0407141
42,0.0408193
43,0.047648
44,0.042288
45,0.043005
46,0.0447337
47,0.0786731
48,0.0696264
49,0.0535745
50,0.0688542
51,0.0702824
52,0.0739839
53,0.081062
54,0.085261
55,0.0695767
56,0.0787649
57,0.0785359
58,0.076368
59,0.192415
60,0.192844
61,0.191575
62,0.209506
63,0.0692892
64,0.0641066
65,0.0513394
66,0.0436246
67,0.0430741
68,0.0466002
69,0.0439589
70,0.0430988
71,0.0481307
72,0.0557517
73,0.0468402
74,0.0436876
75,0.0469105
76,0.0503378
77,0.0503756
78,0.0436618
79,0.0463249
80,0.0503884
81,0.0465838
82,0.0476176
83,0.043698
84,0.0503739
85,0.0475776
86,0.0481772
87,0.0447967
88,0.0552562
89,0.079425
90,0.0699152
91,0.054834
92,0.0436171
93,0.0436669
94,0.0450603
95,0.0464049
96,0.0529366
97,0.0437729
98,0.0453086
99,0.0466122
100,0.0438267
101,0.043938
102,0.0451167
103,0.0464604
104,0.0451123
105,0.0436378
106,0.0451421
107,0.0436231
108,0.0473802
109,0.0529559
110,0.0451217
111,0.043636
112,0.0473464
113,0.0529739
114,0.0473108
115,0.0529504
116,0.0473215
117,0.0529429
118,0.0473542
119,0.0529509
120,0.0473469
121,0.0530694
122,0.0473388
123,0.0529099
124,0.0473392
125,0.0529097
126,0.0473742
127,0.0529469
128,0.0473599
129,0.0529019
130,0.0473388
131,0.0529264
132,0.0473282
133,0.0529175
134,0.0473701
135,0.0529188
136,0.0473203
137,0.0529591
138,0.047335
139,0.0529143
140,0.0460368
141,0.0401276
142,0.0806828
143,0.0708142
144,0.0656651
145,0.0604198
146,0.0441882
147,0.0441702
148,0.0442179
149,0.0441858
150,0.0442125
151,0.0441757
152,0.0442173
153,0.0435801
154,0.0442011
155,0.0436182
156,0.0538335
157,0.0509937
158,0.0439244
159,0.0533956
160,0.0496761
161,0.0532457
162,0.0520082
163,0.0532676
164,0.045404
165,0.046581
166,0.0536031
167,0.0454158
168,0.0570005
169,0.0447294
170,0.0430488
171,0.052876
172,0.0430562
173,0.0503151
174,0.0431253
175,0.0430409
176,0.0538046
177,0.0528551
178,0.0504136
179,0.052942
180,0.0447546
181,0.0447315
182,0.0447341
183,0.0447321
184,0.0447283
185,0.0447276
186,0.0447578
187,0.0447396
188,0.0447295
189,0.0503294
190,0.0538138
191,0.0538161
192,0.0474879
193,0.0430514
194,0.0465315
195,0.0475258
196,0.0436336
197,0.0750797
198,0.0704534
199,0.0541493
200,0.0436246
201,0.0436043
202,0.049339
203,0.0452955
204,0.0493552
205,0.0435895
206,0.0493566
207,0.0452801
208,0.0493828
209,0.0441709
210,0.0493473
211,0.0465517
212,0.0436424
213,0.0436346
214,0.0596555
215,0.084274
216,0.107708
217,0.0670477
218,0.0742995
219,0.0854577
220,0.0946487
221,0.086874
222,0.0790555
223,0.0792865
224,0.204373
225,0.0739335
226,0.0613438
227,0.0542742
228,0.0407989
229,0.0436125
230,0.0465203
231,0.0436101
232,0.0506853
233,0.040658
234,0.0453384
235,0.0406628
236,0.0406835
237,0.0401669
238,0.088137
239,0.0720799
240,0.057979
241,0.0448358
242,0.0532278
243,0.0540839
244,0.0583494
245,0.0507882
246,0.0587379
247,0.0551641
248,0.053417
249,0.0430228
250,0.0550899
251,0.0435998
252,0.0535601
253,0.0451127
254,0.0532616
255,0.0538978
256,0.053227
257,0.0519513
258,0.0532448
259,0.047924
260,0.0465652
261,0.0465671
262,0.0528665
263,0.0539279
264,0.0538329
265,0.0528755
266,0.0430597
267,0.0463041
268,0.0538274
269,0.050316
270,0.0528395
271,0.0503914
272,0.0525419
273,0.0543372
274,0.0529416
275,0.0471131
276,0.0471278
277,0.053817
278,0.053855
279,0.0440468
280,0.0538488
281,0.0430377
282,0.0482394
283,0.0436077
284,0.0560067
285,0.0717256
286,0.0645697
287,0.0580521
288,0.0436476
289,0.0493479
