0,0.0230289
1,0.0554753
2,0.0607275
3,0.0443661
4,0.0522321
5,0.0562364
6,0.0461063
7,0.0521499
8,0.0436523
9,0.046082
10,0.0692154
11,0.1083
12,0.0795126
13,0.103458
14,0.0625713
15,0.0866486
16,0.106252
17,0.0951862
18,0.0776098
19,0.0729355
20,0.0724748
21,0.0778282
22,0.0824104
23,0.0745804
24,0.0714936
25,0.0823545
26,0.0707864
27,0.0733168
28,0.0753346
29,0.0731931
30,0.124842
31,0.106623
32,0.134689
33,0.145507
34,0.116527
35,0.0937472
36,0.140443
37,0.128688
38,0.07775
39,0.0906507
40,0.0964824
41,0.0627294
42,0.070582
43,0.0867867
44,0.0737303
45,0.0662775
46,0.0693832
47,0.0663994
48,0.13222
49,0.0749087
50,0.0665886
51,0.120969
52,0.0787479
53,0.0785485
54,0.0769649
55,0.0737784
56,0.0715812
57,0.0720743
58,0.0958782
59,0.0719888
60,0.0733904
61,0.0685773
62,0.0727828
63,0.124781
64,0.106036
65,0.0685371
66,0.0702971
67,0.065607
68,0.0666383
69,0.124199
70,0.0677902
71,0.0701216
72,0.0722293
73,0.121975
74,0.0683434
75,0.0740619
76,0.175086
77,0.0682381
78,0.202487
79,0.208601
80,0.21531
81,0.066742
82,0.0593113
83,0.0534095
84,0.0459265
85,0.0496715
86,0.0453387
87,0.0465501
88,0.0459623
89,0.0496522
90,0.0496063
91,0.0560201
92,0.0428534
93,0.0428611
94,0.0428603
95,0.0560288
96,0.0428595
97,0.0496131
98,0.0422178
99,0.0465418
100,0.0775318
101,0.0709221
102,0.0740179
103,0.0570261
104,0.0812619
105,0.106855
106,0.0844194
107,0.105081
108,0.0998096
109,0.0825326
110,0.0751656
111,0.0636294
112,0.0813163
113,0.0781596
114,0.0701986
115,0.0743147
116,0.0666066
117,0.116311
118,0.073953
119,0.092826
120,0.0863433
121,0.0837971
122,0.091662
123,0.0723838
124,0.0759351
125,0.0939018
126,0.0782112
127,0.0770193
128,0.0852959
129,0.0702819
130,0.0694366
131,0.067276
132,0.067198
133,0.234816
134,0.204496
135,0.221123
136,0.198963
137,0.196561
138,0.207419
139,0.203008
140,0.195537
141,0.214801
142,0.223126
143,0.212869
144,0.211321
145,0.216214
146,0.080373
147,0.0675833
148,0.0535282
149,0.0497507
150,0.0478978
151,0.0567646
152,0.0512233
153,0.0498664
154,0.0581593
155,0.0530871
156,0.0567921
157,0.0501388
158,0.0460479
159,0.0754875
160,0.0711789
161,0.0738599
162,0.0672149
163,0.050229
164,0.0572044
165,0.0560315
166,0.0445515
167,0.0453944
168,0.0460375
169,0.0557883
170,0.0475059
171,0.0489879
172,0.0475194
173,0.072017
174,0.0634229
175,0.0693827
176,0.0666057
177,0.0784246
178,0.070301
179,0.0842038
180,0.0747745
181,0.0709209
182,0.0723826
183,0.0661551
184,0.0686691
185,0.0683278
186,0.0758553
187,0.0718195
188,0.123062
189,0.0868441
190,0.0760867
191,0.0912369
