0,0.022565
1,0.0578877
2,0.0615536
3,0.0433227
4,0.049093
5,0.0521868
6,0.0446795
7,0.053186
8,0.0454973
9,0.0461118
10,0.0755936
11,0.0773278
12,0.0672581
13,0.0821311
14,0.0649342
15,0.0706581
16,0.0753074
17,0.0670279
18,0.0787389
19,0.0701197
20,0.0802678
21,0.0658126
22,0.098424
23,0.058728
24,0.12552
25,0.0696976
26,0.0672414
27,0.0590273
28,0.0623952
29,0.0875017
30,0.0750221
31,0.0729893
32,0.0767923
33,0.0826593
34,0.0722501
35,0.134317
36,0.100114
37,0.0996249
38,0.112287
39,0.11092
40,0.132349
41,0.142778
42,0.106098
43,0.120405
44,0.103471
45,0.260599
46,0.250454
47,0.204203
48,0.148219
49,0.135146
50,0.257648
51,0.156828
52,0.103705
53,0.159253
54,0.227995
55,0.0740482
56,0.0679423
57,0.0541059
58,0.0398255
59,0.0490896
60,0.0496629
61,0.0472407
62,0.0428775
63,0.0500464
64,0.0428936
65,0.0429026
66,0.0502988
67,0.0422953
68,0.0754394
69,0.0707629
70,0.0704135
71,0.0602796
72,0.0780564
73,0.0812095
74,0.0871743
75,0.0794006
76,0.0916488
77,0.0746048
78,0.0708308
79,0.063803
80,0.071462
81,0.101316
82,0.0768584
83,0.0657714
84,0.0821235
85,0.103526
86,0.0749115
87,0.0840812
88,0.116082
89,0.0697266
90,0.0860572
91,0.0718457
92,0.0729899
93,0.0792714
94,0.123831
95,0.0747476
96,0.0777945
97,0.0684204
98,0.114737
99,0.0817359
100,0.101133
101,0.0751891
102,0.0707906
103,0.0674019
104,0.0598883
105,0.219768
106,0.208246
107,0.202811
108,0.219276
109,0.201081
110,0.205881
111,0.209059
112,0.223682
113,0.223848
114,0.20887
115,0.0753034
116,0.0641393
117,0.0482846
118,0.0468941
119,0.0492534
120,0.0587798
121,0.0536732
122,0.0545946
123,0.0455558
124,0.0500285
125,0.0508715
126,0.0500216
127,0.0502378
128,0.0461977
129,0.074393
130,0.0754326
131,0.0737672
132,0.0671991
133,0.0460258
134,0.0483497
135,0.0474979
136,0.0489729
137,0.0577536
138,0.0475247
139,0.0489683
140,0.0474962
141,0.0489639
142,0.0475099
143,0.0831395
144,0.065796
145,0.0944656
146,0.0920053
147,0.103353
148,0.0668465
149,0.0817221
150,0.0874224
151,0.126815
152,0.0844669
153,0.115536
154,0.0627661
155,0.0721437
